,Index,Team,Season,Date,Against,Score,Type,PS,WPS,Diff,W,Bias,Home,Away,FWStreak,UWStreak
20705,Oklahoma City_11/28/95,Oklahoma City,1995,11/28/95,Indiana,101-102,Regular Season,-8,0,-1,0,-9,Oklahoma City,Indiana,1,0
20706,Oklahoma City_11/28/97,Oklahoma City,1997,11/28/97,Sacramento,113-96,Regular Season,-14.5,1,17,1,2.5,Oklahoma City,Sacramento,0,0
20707,Oklahoma City_11/28/99,Oklahoma City,1999,11/28/99,Indiana,102-91,Regular Season,-3,1,11,1,8,Oklahoma City,Indiana,1,3
20708,Oklahoma City_11/29/02,Oklahoma City,2002,11/29/02,Houston,72-83,Regular Season,-5.5,0,-11,0,-16.5,Oklahoma City,Houston,2,2
20709,Oklahoma City_11/29/03,Houston,2003,11/29/03,@ Oklahoma City,88-95,Regular Season,-1.5,0,-7,0,-8.5,Oklahoma City,Houston,3,0
20710,Oklahoma City_11/29/06,Oklahoma City,2006,11/29/06,Orlando,        84-94,Regular Season,-2.5,0,-10,0,-12.5,Oklahoma City,Orlando,1,0
20711,Oklahoma City_11/29/09,Oklahoma City,2009,11/29/09,Houston,        91-100,Regular Season,-3,0,-9,0,-12,Oklahoma City,Houston,1,1
20712,Oklahoma City_11/29/10,Oklahoma City,2010,11/29/10,New Orleans,        95-89,Regular Season,-3.5,1,6,1,2.5,Oklahoma City,New Orleans,0,0
20713,Oklahoma City_11/29/13,Oklahoma City,2013,11/29/13,Golden State,        113-112,Regular Season,-7.5,0,1,1,-6.5,Oklahoma City,Golden State,1,1
20714,Oklahoma City_11/29/96,Oklahoma City,1996,11/29/96,Phoenix,105-92,Regular Season,-12,1,13,1,1,Oklahoma City,Phoenix,0,0
20715,Oklahoma City_11/30/00,L.A. Lakers,2000,11/30/00,@ Oklahoma City,88-121,Regular Season,-4,0,-33,0,-37,Oklahoma City,L.A. Lakers,3,0
20716,Oklahoma City_11/30/01,L.A. Lakers,2001,11/30/01,@ Oklahoma City,107-92,Regular Season,-5.5,1,15,1,9.5,Oklahoma City,L.A. Lakers,0,1
20717,Oklahoma City_11/30/05,Oklahoma City,2005,11/30/05,Charlotte,        104-94,Regular Season,-7,1,10,1,3,Oklahoma City,Charlotte,0,0
20718,Oklahoma City_11/30/07,Indiana,2007,11/30/07,@ Oklahoma City,        93-95,Regular Season,-2,0,-2,0,-4,Oklahoma City,Indiana,0,1
20719,Oklahoma City_11/30/12,Oklahoma City,2012,11/30/12,Utah,        106-94,Regular Season,-9.5,1,12,1,2.5,Oklahoma City,Utah,2,2
20720,Oklahoma City_11/30/94,Oklahoma City,1994,11/30/94,San Antonio,109-100,Regular Season,-9,0,9,1,0,Oklahoma City,San Antonio,1,2
20721,Oklahoma City_11/30/97,Oklahoma City,1997,11/30/97,Orlando,103-81,Regular Season,-9.5,1,22,1,12.5,Oklahoma City,Orlando,2,4
20722,Oklahoma City_11/30/99,Oklahoma City,1999,11/30/99,L.A. Lakers,77-101,Regular Season,-1.5,0,-24,0,-25.5,Oklahoma City,L.A. Lakers,3,1
20723,Oklahoma City_12/01/02,Oklahoma City,2002,12/1/02,Brooklyn,96-95,Regular Season,-8,0,1,1,-7,Oklahoma City,Brooklyn,1,0
20724,Oklahoma City_12/01/04,Oklahoma City,2004,12/1/04,Utah,        129-119,Regular Season,-7,1,10,1,3,Oklahoma City,Utah,2,1
20725,Oklahoma City_12/01/06,Oklahoma City,2006,12/1/06,Indiana,        105-103,Regular Season,-4,0,2,1,-2,Oklahoma City,Indiana,3,0
20726,Oklahoma City_12/01/13,Oklahoma City,2013,12/1/13,Minnesota,        113-103,Regular Season,-8.5,1,10,1,1.5,Oklahoma City,Minnesota,6,0
20727,Oklahoma City_12/01/90,Portland,1990,12/1/90,@ Oklahoma City,130-124,Regular Season,-4.5,1,6,1,1.5,Oklahoma City,Portland,2,7
20728,Oklahoma City_12/01/92,Oklahoma City,1992,12/1/92,Orlando,116-102,Regular Season,-6.5,1,14,1,7.5,Oklahoma City,Orlando,0,0
20729,Oklahoma City_12/01/95,Oklahoma City,1995,12/1/95,Milwaukee,110-99,Regular Season,-12.5,0,11,1,-1.5,Oklahoma City,Milwaukee,1,0
20730,Oklahoma City_12/01/96,Oklahoma City,1996,12/1/96,Utah,90-96,Regular Season,-5.5,0,-6,0,-11.5,Oklahoma City,Utah,2,0
20731,Oklahoma City_12/02/01,Oklahoma City,2001,12/2/01,Milwaukee,97-83,Regular Season,-2,1,14,1,12,Oklahoma City,Milwaukee,0,0
20732,Oklahoma City_12/02/05,Cleveland,2005,12/2/05,@ Oklahoma City,        108-115,Regular Season,-3.5,0,-7,0,-10.5,Oklahoma City,Cleveland,1,1
20733,Oklahoma City_12/02/07,Golden State,2007,12/2/07,@ Oklahoma City,        109-96,Regular Season,-6,1,13,1,7,Oklahoma City,Golden State,0,0
20734,Oklahoma City_12/02/09,Oklahoma City,2009,12/2/09,Philadelphia,        117-106,Regular Season,-6.5,1,11,1,4.5,Oklahoma City,Philadelphia,0,1
20735,Oklahoma City_12/03/00,Oklahoma City,2000,12/3/00,Golden State,118-102,Regular Season,-11,1,16,1,5,Oklahoma City,Golden State,0,0
20736,Oklahoma City_12/03/03,Oklahoma City,2003,12/3/03,New York,95-87,Regular Season,-4.5,1,8,1,3.5,Oklahoma City,New York,1,1
20737,Oklahoma City_12/03/91,Oklahoma City,1991,12/3/91,Washington,91-90,Regular Season,-11.5,0,1,1,-10.5,Oklahoma City,Washington,0,0
20738,Oklahoma City_12/03/92,Oklahoma City,1992,12/3/92,Dallas,125-108,Regular Season,-21,0,17,1,-4,Oklahoma City,Dallas,1,0
20739,Oklahoma City_12/03/94,Oklahoma City,1994,12/3/94,Milwaukee,111-108,Regular Season,-12,0,3,1,-9,Oklahoma City,Milwaukee,2,1
20740,Oklahoma City_12/04/02,Oklahoma City,2002,12/4/02,Indiana,111-114,Regular Season,-2.5,0,-3,0,-5.5,Oklahoma City,Indiana,0,3
20741,Oklahoma City_12/04/04,Oklahoma City,2004,12/4/04,Portland,        99-89,Regular Season,-6.5,1,10,1,3.5,Oklahoma City,Portland,0,0
20742,Oklahoma City_12/04/05,Indiana,2005,12/4/05,@ Oklahoma City,        102-107,Regular Season,-3,0,-5,0,-8,Oklahoma City,Indiana,0,1
20743,Oklahoma City_12/04/09,Boston,2009,12/4/09,@ Oklahoma City,        105-87,Regular Season,-4,1,18,1,14,Oklahoma City,Boston,0,2
20744,Oklahoma City_12/04/93,Oklahoma City,1993,12/4/93,Minnesota,99-82,Regular Season,-15,1,17,1,2,Oklahoma City,Minnesota,0,3
20745,Oklahoma City_12/05/03,Indiana,2003,12/5/03,@ Oklahoma City,101-94,Regular Season,-1,1,7,1,6,Oklahoma City,Indiana,2,0
20746,Oklahoma City_12/05/06,Oklahoma City,2006,12/5/06,Atlanta,        102-87,Regular Season,-3,1,15,1,12,Oklahoma City,Atlanta,0,0
20747,Oklahoma City_12/05/07,Oklahoma City,2007,12/5/07,L.A. Clippers,        95-88,Regular Season,-4,1,7,1,3,Oklahoma City,L.A. Clippers,1,2
20748,Oklahoma City_12/05/10,Oklahoma City,2010,12/5/10,Golden State,        114-109,Regular Season,-7,0,5,1,-2,Oklahoma City,Golden State,0,0
20749,Oklahoma City_12/05/92,Oklahoma City,1992,12/5/92,Minnesota,124-87,Regular Season,-14,1,37,1,23,Oklahoma City,Minnesota,1,0
20750,Oklahoma City_12/05/95,Oklahoma City,1995,12/5/95,Toronto,117-89,Regular Season,-14,1,28,1,14,Oklahoma City,Toronto,2,0
20751,Oklahoma City_12/05/96,Oklahoma City,1996,12/5/96,Minnesota,117-86,Regular Season,-15.5,1,31,1,15.5,Oklahoma City,Minnesota,3,1
20752,Oklahoma City_12/05/99,Oklahoma City,1999,12/5/99,New Orleans,81-103,Regular Season,-2.5,0,-22,0,-24.5,Oklahoma City,New Orleans,5,1
20753,Oklahoma City_12/06/00,Oklahoma City,2000,12/6/00,Detroit,99-112,Regular Season,-9,0,-13,0,-22,Oklahoma City,Detroit,0,0
20754,Oklahoma City_12/06/05,Oklahoma City,2005,12/6/05,New York,        101-104,Regular Season,-5,0,-3,0,-8,Oklahoma City,New York,0,0
20755,Oklahoma City_12/06/91,Oklahoma City,1991,12/6/91,Minnesota,96-94,Regular Season,-8.5,0,2,1,-6.5,Oklahoma City,Minnesota,2,0
20756,Oklahoma City_12/06/93,Oklahoma City,1993,12/6/93,Washington,103-96,Regular Season,-15,0,7,1,-8,Oklahoma City,Washington,3,0
20757,Oklahoma City_12/06/94,Oklahoma City,1994,12/6/94,Houston,103-90,Regular Season,-4.5,1,13,1,8.5,Oklahoma City,Houston,4,2
20758,Oklahoma City_12/07/01,Oklahoma City,2001,12/7/01,Miami,94-98,Regular Season,-6,0,-4,0,-10,Oklahoma City,Miami,5,1
20759,Oklahoma City_12/07/02,Oklahoma City,2002,12/7/02,Miami,100-71,Regular Season,-9,1,29,1,20,Oklahoma City,Miami,0,2
20760,Oklahoma City_12/07/07,Oklahoma City,2007,12/7/07,Milwaukee,        104-98,Regular Season,0,1,6,1,6,Oklahoma City,Milwaukee,0,2
20761,Oklahoma City_12/07/09,Oklahoma City,2009,12/7/09,Golden State,        104-88,Regular Season,-7,1,16,1,9,Oklahoma City,Golden State,1,1
20762,Oklahoma City_12/07/12,Oklahoma City,2012,12/7/12,L.A. Lakers,        114-108,Regular Season,-7.5,0,6,1,-1.5,Oklahoma City,L.A. Lakers,2,4
20763,Oklahoma City_12/07/91,Oklahoma City,1991,12/7/91,Dallas,104-101,Regular Season,-7,0,3,1,-4,Oklahoma City,Dallas,0,0
20764,Oklahoma City_12/07/96,Oklahoma City,1996,12/7/96,New Orleans,92-94,Regular Season,-12,0,-2,0,-14,Oklahoma City,New Orleans,1,0
20765,Oklahoma City_12/08/06,Oklahoma City,2006,12/8/06,New Orleans,        94-74,Regular Season,-3.5,1,20,1,16.5,Oklahoma City,New Orleans,1,0
20766,Oklahoma City_12/08/08,Golden State,2008,12/8/08,@ Oklahoma City,        112-102,Regular Season,-1,1,10,1,9,Oklahoma City,Golden State,0,2
20767,Oklahoma City_12/08/13,Oklahoma City,2013,12/8/13,Indiana,        118-94,Regular Season,-4.5,1,24,1,19.5,Oklahoma City,Indiana,1,0
20768,Oklahoma City_12/08/99,Oklahoma City,1999,12/8/99,Minnesota,110-94,Regular Season,-3.5,1,16,1,12.5,Oklahoma City,Minnesota,1,0
20769,Oklahoma City_12/09/00,Oklahoma City,2000,12/9/00,Houston,104-111,Regular Season,-5.5,0,-7,0,-12.5,Oklahoma City,Houston,2,0
20770,Oklahoma City_12/09/12,Oklahoma City,2012,12/9/12,Indiana,        104-93,Regular Season,-10,1,11,1,1,Oklahoma City,Indiana,0,0
20771,Oklahoma City_12/09/95,Oklahoma City,1995,12/9/95,Portland,106-97,Regular Season,-9.5,0,9,1,-0.5,Oklahoma City,Portland,1,1
20772,Oklahoma City_12/10/05,Oklahoma City,2005,12/10/05,Sacramento,        104-123,Regular Season,-4,0,-19,0,-23,Oklahoma City,Sacramento,0,0
20773,Oklahoma City_12/10/06,Oklahoma City,2006,12/10/06,Golden State,        117-115,Regular Season,-3.5,0,2,1,-1.5,Oklahoma City,Golden State,0,0
20774,Oklahoma City_12/10/08,Memphis,2008,12/10/08,@ Oklahoma City,        108-102,Regular Season,-2,1,6,1,4,Oklahoma City,Memphis,0,1
20775,Oklahoma City_12/11/04,Oklahoma City,2004,12/11/04,Boston,        84-98,Regular Season,-9,0,-14,0,-23,Oklahoma City,Boston,2,0
20776,Oklahoma City_12/11/99,Miami,1999,12/11/99,@ Oklahoma City,88-92,Regular Season,0,0,-4,0,-4,Oklahoma City,Miami,3,0
20777,Oklahoma City_12/12/00,Oklahoma City,2000,12/12/00,Orlando,97-92,Regular Season,-6,0,5,1,-1,Oklahoma City,Orlando,1,2
20778,Oklahoma City_12/12/10,Oklahoma City,2010,12/12/10,Cleveland,        106-77,Regular Season,-13.5,1,29,1,15.5,Oklahoma City,Cleveland,1,4
20779,Oklahoma City_12/12/12,Oklahoma City,2012,12/12/12,New Orleans,        92-88,Regular Season,-14,0,4,1,-10,Oklahoma City,New Orleans,2,0
20780,Oklahoma City_12/12/90,Oklahoma City,1990,12/12/90,Indiana,99-90,Regular Season,-7.5,1,9,1,1.5,Oklahoma City,Indiana,3,2
20781,Oklahoma City_12/12/97,Oklahoma City,1997,12/12/97,Portland,111-98,Regular Season,-6,1,13,1,7,Oklahoma City,Portland,0,1
20782,Oklahoma City_12/13/05,Oklahoma City,2005,12/13/05,Golden State,        107-110,Regular Season,-1,0,-3,0,-4,Oklahoma City,Golden State,3,0
20783,Oklahoma City_12/13/09,Cleveland,2009,12/13/09,@ Oklahoma City,        102-89,Regular Season,-3.5,1,13,1,9.5,Oklahoma City,Cleveland,0,0
20784,Oklahoma City_12/13/13,Oklahoma City,2013,12/13/13,L.A. Lakers,        122-97,Regular Season,-12.5,1,25,1,12.5,Oklahoma City,L.A. Lakers,0,0
20785,Oklahoma City_12/14/03,Oklahoma City,2003,12/14/03,Milwaukee,108-102,Regular Season,-3.5,1,6,1,2.5,Oklahoma City,Milwaukee,0,0
20786,Oklahoma City_12/14/04,Oklahoma City,2004,12/14/04,L.A. Lakers,        108-93,Regular Season,-6.5,1,15,1,8.5,Oklahoma City,L.A. Lakers,1,5
20787,Oklahoma City_12/14/12,Oklahoma City,2012,12/14/12,Sacramento,        113-103,Regular Season,-13,0,10,1,-3,Oklahoma City,Sacramento,0,0
20788,Oklahoma City_12/14/93,Oklahoma City,1993,12/14/93,Orlando,124-100,Regular Season,-8.5,1,24,1,15.5,Oklahoma City,Orlando,0,0
20789,Oklahoma City_12/14/96,Oklahoma City,1996,12/14/96,Houston,100-109,Regular Season,-4.5,0,-9,0,-13.5,Oklahoma City,Houston,0,1
20790,Oklahoma City_12/14/97,Oklahoma City,1997,12/14/97,L.A. Clippers,107-101,Regular Season,-15,0,6,1,-9,Oklahoma City,L.A. Clippers,0,2
20791,Oklahoma City_12/14/99,Oklahoma City,1999,12/14/99,Denver,109-84,Regular Season,-7.5,1,25,1,17.5,Oklahoma City,Denver,1,0
20792,Oklahoma City_12/15/00,Oklahoma City,2000,12/15/00,Miami,99-81,Regular Season,-4,1,18,1,14,Oklahoma City,Miami,2,0
20793,Oklahoma City_12/15/05,Oklahoma City,2005,12/15/05,Houston,        98-104,Regular Season,-3,0,-6,0,-9,Oklahoma City,Houston,3,1
20794,Oklahoma City_12/15/10,Oklahoma City,2010,12/15/10,Houston,        117-105,Regular Season,-8,1,12,1,4,Oklahoma City,Houston,0,1
20795,Oklahoma City_12/15/13,Oklahoma City,2013,12/15/13,Orlando,        101-98,Regular Season,-13,0,3,1,-10,Oklahoma City,Orlando,1,2
20796,Oklahoma City_12/15/90,Oklahoma City,1990,12/15/90,Dallas,106-105,Regular Season,-8.5,0,1,1,-7.5,Oklahoma City,Dallas,2,0
20797,Oklahoma City_12/15/92,Oklahoma City,1992,12/15/92,Milwaukee,108-100,Regular Season,-10.5,0,8,1,-2.5,Oklahoma City,Milwaukee,3,1
20798,Oklahoma City_12/15/94,Oklahoma City,1994,12/15/94,Portland,114-103,Regular Season,-8.5,1,11,1,2.5,Oklahoma City,Portland,4,0
20799,Oklahoma City_12/15/95,Oklahoma City,1995,12/15/95,Golden State,108-101,Regular Season,-11,0,7,1,-4,Oklahoma City,Golden State,5,0
20800,Oklahoma City_12/16/01,Oklahoma City,2001,12/16/01,Orlando,114-91,Regular Season,-3.5,1,23,1,19.5,Oklahoma City,Orlando,6,0
20801,Oklahoma City_12/16/08,L.A. Clippers,2008,12/16/08,@ Oklahoma City,        98-88,Regular Season,-5,1,10,1,5,Oklahoma City,L.A. Clippers,0,1
20802,Oklahoma City_12/16/09,Dallas,2009,12/16/09,@ Oklahoma City,        100-86,Regular Season,-2,1,14,1,12,Oklahoma City,Dallas,3,0
20803,Oklahoma City_12/16/99,Portland,1999,12/16/99,@ Oklahoma City,107-81,Regular Season,-3,1,26,1,23,Oklahoma City,Portland,0,1
20804,Oklahoma City_12/17/03,Oklahoma City,2003,12/17/03,Denver,98-99,Regular Season,-1.5,0,-1,0,-2.5,Oklahoma City,Denver,0,1
20805,Oklahoma City_12/17/04,Phoenix,2004,12/17/04,@ Oklahoma City,        112-110,Regular Season,-1,1,2,1,1,Oklahoma City,Phoenix,0,0
20806,Oklahoma City_12/17/10,Oklahoma City,2010,12/17/10,Sacramento,        102-87,Regular Season,-11.5,1,15,1,3.5,Oklahoma City,Sacramento,0,0
20807,Oklahoma City_12/17/12,Oklahoma City,2012,12/17/12,San Antonio,        107-93,Regular Season,-5.5,1,14,1,8.5,Oklahoma City,San Antonio,1,0
20808,Oklahoma City_12/17/91,Oklahoma City,1991,12/17/91,L.A. Clippers,116-99,Regular Season,-4,1,17,1,13,Oklahoma City,L.A. Clippers,3,2
20809,Oklahoma City_12/17/93,Oklahoma City,1993,12/17/93,Milwaukee,127-97,Regular Season,-15,1,30,1,15,Oklahoma City,Milwaukee,4,0
20810,Oklahoma City_12/17/94,Oklahoma City,1994,12/17/94,Orlando,124-84,Regular Season,-4,1,40,1,36,Oklahoma City,Orlando,5,2
20811,Oklahoma City_12/17/96,Oklahoma City,1996,12/17/96,Golden State,123-83,Regular Season,-12.5,1,40,1,27.5,Oklahoma City,Golden State,6,3
20812,Oklahoma City_12/18/02,Oklahoma City,2002,12/18/02,San Antonio,88-91,Regular Season,-1,0,-3,0,-4,Oklahoma City,San Antonio,7,4
20813,Oklahoma City_12/18/09,Oklahoma City,2009,12/18/09,Detroit,        109-98,Regular Season,-5,1,11,1,6,Oklahoma City,Detroit,0,0
20814,Oklahoma City_12/18/90,Oklahoma City,1990,12/18/90,Orlando,122-105,Regular Season,-10.5,1,17,1,6.5,Oklahoma City,Orlando,1,0
20815,Oklahoma City_12/18/92,Oklahoma City,1992,12/18/92,Portland,126-109,Regular Season,-3,1,17,1,14,Oklahoma City,Portland,2,1
20816,Oklahoma City_12/18/93,Oklahoma City,1993,12/18/93,Golden State,126-111,Regular Season,-10,1,15,1,5,Oklahoma City,Golden State,3,1
20817,Oklahoma City_12/18/97,Oklahoma City,1997,12/18/97,Denver,119-106,Regular Season,-17,0,13,1,-4,Oklahoma City,Denver,5,1
20818,Oklahoma City_12/18/99,Oklahoma City,1999,12/18/99,Memphis,112-89,Regular Season,-10,1,23,1,13,Oklahoma City,Memphis,6,0
20819,Oklahoma City_12/19/01,Oklahoma City,2001,12/19/01,Sacramento,104-92,Regular Season,-2,1,12,1,10,Oklahoma City,Sacramento,7,1
20820,Oklahoma City_12/19/03,San Antonio,2003,12/19/03,@ Oklahoma City,87-73,Regular Season,-5.5,1,14,1,8.5,Oklahoma City,San Antonio,3,8
20821,Oklahoma City_12/19/05,Oklahoma City,2005,12/19/05,Washington,        111-101,Regular Season,-5.5,1,10,1,4.5,Oklahoma City,Washington,0,0
20822,Oklahoma City_12/19/07,New Orleans,2007,12/19/07,@ Oklahoma City,        107-93,Regular Season,-3,1,14,1,11,Oklahoma City,New Orleans,0,1
20823,Oklahoma City_12/19/08,Toronto,2008,12/19/08,@ Oklahoma City,        83-91,Regular Season,-6,0,-8,0,-14,Oklahoma City,Toronto,0,0
20824,Oklahoma City_12/19/10,Oklahoma City,2010,12/19/10,Phoenix,        110-113,Regular Season,-9.5,0,-3,0,-12.5,Oklahoma City,Phoenix,0,1
20825,Oklahoma City_12/19/13,Oklahoma City,2013,12/19/13,Chicago,        107-95,Regular Season,-13.5,0,12,1,-1.5,Oklahoma City,Chicago,1,1
20826,Oklahoma City_12/19/91,Oklahoma City,1991,12/19/91,Denver,119-106,Regular Season,-15.5,0,13,1,-2.5,Oklahoma City,Denver,2,0
20827,Oklahoma City_12/19/92,Oklahoma City,1992,12/19/92,L.A. Clippers,121-101,Regular Season,-6.5,1,20,1,13.5,Oklahoma City,L.A. Clippers,3,0
20828,Oklahoma City_12/20/00,Oklahoma City,2000,12/20/00,Sacramento,89-85,Regular Season,-3.5,1,4,1,0.5,Oklahoma City,Sacramento,1,0
20829,Oklahoma City_12/20/02,Oklahoma City,2002,12/20/02,New Orleans,86-88,Regular Season,-3.5,0,-2,0,-5.5,Oklahoma City,New Orleans,2,2
20830,Oklahoma City_12/20/06,Dallas,2006,12/20/06,@ Oklahoma City,        103-95,Regular Season,-7.5,1,8,1,0.5,Oklahoma City,Dallas,0,0
20831,Oklahoma City_12/20/94,Oklahoma City,1994,12/20/94,L.A. Clippers,110-79,Regular Season,-17,1,31,1,14,Oklahoma City,L.A. Clippers,1,0
20832,Oklahoma City_12/20/96,Oklahoma City,1996,12/20/96,L.A. Clippers,102-86,Regular Season,-15,1,16,1,1,Oklahoma City,L.A. Clippers,2,0
20833,Oklahoma City_12/20/97,Oklahoma City,1997,12/20/97,Golden State,108-89,Regular Season,-17,1,19,1,2,Oklahoma City,Golden State,3,0
20834,Oklahoma City_12/21/07,Toronto,2007,12/21/07,@ Oklahoma City,        115-123,Regular Season,-5,0,-8,0,-13,Oklahoma City,Toronto,1,0
20835,Oklahoma City_12/21/08,Cleveland,2008,12/21/08,@ Oklahoma City,        102-91,Regular Season,-13,0,11,1,-2,Oklahoma City,Cleveland,0,1
20836,Oklahoma City_12/21/91,Oklahoma City,1991,12/21/91,Golden State,120-112,Regular Season,-7,1,8,1,1,Oklahoma City,Golden State,2,3
20837,Oklahoma City_12/21/93,Oklahoma City,1993,12/21/93,Indiana,91-88,Regular Season,-12,0,3,1,-9,Oklahoma City,Indiana,3,0
20838,Oklahoma City_12/21/95,Oklahoma City,1995,12/21/95,Memphis,92-68,Regular Season,-18,1,24,1,6,Oklahoma City,Memphis,4,2
20839,Oklahoma City_12/22/00,Oklahoma City,2000,12/22/00,Washington,107-87,Regular Season,-10.5,1,20,1,9.5,Oklahoma City,Washington,0,1
20840,Oklahoma City_12/22/01,Oklahoma City,2001,12/22/01,Detroit,117-89,Regular Season,-2.5,1,28,1,25.5,Oklahoma City,Detroit,1,0
20841,Oklahoma City_12/22/04,Oklahoma City,2004,12/22/04,Denver,        98-83,Regular Season,-9,1,15,1,6,Oklahoma City,Denver,2,1
20842,Oklahoma City_12/22/13,Oklahoma City,2013,12/22/13,Toronto,        98-104,Regular Season,-10.5,0,-6,0,-16.5,Oklahoma City,Toronto,0,0
20843,Oklahoma City_12/22/90,Oklahoma City,1990,12/22/90,Sacramento,121-93,Regular Season,-9,1,28,1,19,Oklahoma City,Sacramento,0,0
20844,Oklahoma City_12/22/94,Oklahoma City,1994,12/22/94,Dallas,103-101,Regular Season,-10.5,0,2,1,-8.5,Oklahoma City,Dallas,1,0
20845,Oklahoma City_12/22/96,Oklahoma City,1996,12/22/96,Dallas,93-79,Regular Season,-14,0,14,1,0,Oklahoma City,Dallas,2,0
20846,Oklahoma City_12/23/03,Oklahoma City,2003,12/23/03,Phoenix,116-90,Regular Season,-5.5,1,26,1,20.5,Oklahoma City,Phoenix,0,1
20847,Oklahoma City_12/23/05,Dallas,2005,12/23/05,@ Oklahoma City,        101-98,Regular Season,-3,0,3,1,0,Oklahoma City,Dallas,0,1
20848,Oklahoma City_12/23/06,Oklahoma City,2006,12/23/06,Toronto,        110-97,Regular Season,-5,1,13,1,8,Oklahoma City,Toronto,0,0
20849,Oklahoma City_12/23/93,Oklahoma City,1993,12/23/93,Phoenix,86-87,Regular Season,-5.5,0,-1,0,-6.5,Oklahoma City,Phoenix,2,2
20850,Oklahoma City_12/23/95,Oklahoma City,1995,12/23/95,Washington,118-100,Regular Season,-9.5,1,18,1,8.5,Oklahoma City,Washington,0,1
20851,Oklahoma City_12/23/97,Oklahoma City,1997,12/23/97,Minnesota,103-112,Regular Season,-11.5,0,-9,0,-20.5,Oklahoma City,Minnesota,1,2
20852,Oklahoma City_12/25/10,Oklahoma City,2010,12/25/10,Denver,        114-106,Regular Season,-6.5,1,8,1,1.5,Oklahoma City,Denver,0,0
20853,Oklahoma City_12/25/11,Oklahoma City,2011,12/25/11,Orlando,        97-89,Regular Season,-7.5,1,8,1,0.5,Oklahoma City,Orlando,1,1
20854,Oklahoma City_12/26/02,Oklahoma City,2002,12/26/02,Toronto,97-88,Regular Season,-11.5,0,9,1,-2.5,Oklahoma City,Toronto,0,0
20855,Oklahoma City_12/26/05,Oklahoma City,2005,12/26/05,Boston,        118-111,Regular Season,-4.5,1,7,1,2.5,Oklahoma City,Boston,1,0
20856,Oklahoma City_12/26/06,Oklahoma City,2006,12/26/06,New Orleans,        102-94,Regular Season,-5.5,1,8,1,2.5,Oklahoma City,New Orleans,2,0
20857,Oklahoma City_12/26/09,Oklahoma City,2009,12/26/09,Charlotte,        98-91,Regular Season,-6,1,7,1,1,Oklahoma City,Charlotte,0,1
20858,Oklahoma City_12/26/94,Oklahoma City,1994,12/26/94,Sacramento,123-103,Regular Season,-10.5,1,20,1,9.5,Oklahoma City,Sacramento,0,0
20859,Oklahoma City_12/26/96,Oklahoma City,1996,12/26/96,San Antonio,94-86,Regular Season,-14,0,8,1,-6,Oklahoma City,San Antonio,1,0
20860,Oklahoma City_12/26/99,Oklahoma City,1999,12/26/99,Philadelphia,86-92,Regular Season,-6,0,-6,0,-12,Oklahoma City,Philadelphia,3,2
20861,Oklahoma City_12/27/01,Oklahoma City,2001,12/27/01,L.A. Clippers,101-90,Regular Season,-7.5,1,11,1,3.5,Oklahoma City,L.A. Clippers,1,1
20862,Oklahoma City_12/27/03,Minnesota,2003,12/27/03,@ Oklahoma City,104-86,Regular Season,-2.5,1,18,1,15.5,Oklahoma City,Minnesota,4,2
20863,Oklahoma City_12/27/07,Boston,2007,12/27/07,@ Oklahoma City,        104-96,Regular Season,-10,0,8,1,-2,Oklahoma City,Boston,0,1
20864,Oklahoma City_12/27/10,Oklahoma City,2010,12/27/10,Dallas,        93-103,Regular Season,-1.5,0,-10,0,-11.5,Oklahoma City,Dallas,0,1
20865,Oklahoma City_12/27/12,Oklahoma City,2012,12/27/12,Dallas,        111-105,Regular Season,-10.5,0,6,1,-4.5,Oklahoma City,Dallas,0,2
20866,Oklahoma City_12/27/91,Oklahoma City,1991,12/27/91,Boston,87-110,Regular Season,-1.5,0,-23,0,-24.5,Oklahoma City,Boston,3,0
20867,Oklahoma City_12/27/95,Oklahoma City,1995,12/27/95,Denver,99-83,Regular Season,-10.5,1,16,1,5.5,Oklahoma City,Denver,0,0
20868,Oklahoma City_12/28/04,Oklahoma City,2004,12/28/04,Philadelphia,        107-114,Regular Season,-8,0,-7,0,-15,Oklahoma City,Philadelphia,1,0
20869,Oklahoma City_12/28/93,Oklahoma City,1993,12/28/93,Houston,112-97,Regular Season,-5.5,1,15,1,9.5,Oklahoma City,Houston,2,2
20870,Oklahoma City_12/28/94,Oklahoma City,1994,12/28/94,Philadelphia,121-102,Regular Season,-12.5,1,19,1,6.5,Oklahoma City,Philadelphia,3,1
20871,Oklahoma City_12/29/01,Oklahoma City,2001,12/29/01,Toronto,101-75,Regular Season,-9.5,1,26,1,16.5,Oklahoma City,Toronto,0,1
20872,Oklahoma City_12/29/07,Oklahoma City,2007,12/29/07,Minnesota,        109-90,Regular Season,-6,1,19,1,13,Oklahoma City,Minnesota,0,1
20873,Oklahoma City_12/29/08,Phoenix,2008,12/29/08,@ Oklahoma City,        110-102,Regular Season,-9.5,0,8,1,-1.5,Oklahoma City,Phoenix,5,1
20874,Oklahoma City_12/29/10,Oklahoma City,2010,12/29/10,Brooklyn,        114-93,Regular Season,-9,1,21,1,12,Oklahoma City,Brooklyn,1,0
20875,Oklahoma City_12/29/11,Oklahoma City,2011,12/29/11,Dallas,        104-102,Regular Season,-5,0,2,1,-3,Oklahoma City,Dallas,2,4
